"user_group","query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"user_xdr_log_search_readonly","Select","2026-01-25 08:00:00","2026-01-25 08:30:00",36,151.5,191.75,199.6,150.91666666666666,141144918,10602786
"user_xdr_log_search_readonly","Select","2026-01-25 08:30:00","2026-01-25 09:00:00",36,148,184.25,196.69999999999996,146.72222222222223,144153629,8470702
"user_xdr_log_search_readonly","Select","2026-01-25 09:00:00","2026-01-25 09:30:00",36,144,200,244.64999999999992,149.30555555555554,114545888,8657556
"user_xdr_log_search_readonly","Select","2026-01-25 09:30:00","2026-01-25 10:00:00",36,147,210.25,228.95,154.52777777777777,112180839,8195149
"user_xdr_log_search_readonly","Select","2026-01-25 10:00:00","2026-01-25 10:30:00",36,156,208.5,253.69999999999993,160.77777777777777,91771576,9577227
"user_xdr_log_search_readonly","Select","2026-01-25 10:30:00","2026-01-25 11:00:00",36,159.5,193.75,205.74999999999997,157.16666666666666,80750248,8323106
"user_xdr_log_search_readonly","Select","2026-01-25 11:00:00","2026-01-25 11:30:00",36,151,187,191.3,149.88888888888889,147739488,8768018
"user_xdr_log_search_readonly","Select","2026-01-25 11:30:00","2026-01-25 12:00:00",36,149.5,182,214.49999999999994,149.16666666666666,94592425,9043355
"user_xdr_log_search_readonly","Select","2026-01-25 12:00:00","2026-01-25 12:30:00",36,140,246.25,264.6,156.5,124644403,18692294
"user_xdr_log_search_readonly","Select","2026-01-25 12:30:00","2026-01-25 13:00:00",36,155.5,211.25,249.34999999999994,162.22222222222223,167026052,8671678
"user_xdr_log_search_readonly","Select","2026-01-25 13:00:00","2026-01-25 13:30:00",36,157.5,223.25,249.49999999999994,163.44444444444446,129036668,8590836
"user_xdr_log_search_readonly","Select","2026-01-25 13:30:00","2026-01-25 14:00:00",36,159,225.25,250.84999999999997,165.86111111111111,134421439,8249032
"user_xdr_log_search_readonly","Select","2026-01-25 14:00:00","2026-01-25 14:30:00",36,149.5,196.25,213.24999999999994,153.44444444444446,95553985,8848158
"user_xdr_log_search_readonly","Select","2026-01-25 14:30:00","2026-01-25 15:00:00",36,155.5,200,240.99999999999994,159.38888888888889,130302427,7892482
"user_xdr_log_search_readonly","Select","2026-01-25 15:00:00","2026-01-25 15:30:00",36,142,237.75,328.15,159.38888888888889,93966781,37309954
"user_xdr_log_search_readonly","Select","2026-01-25 15:30:00","2026-01-25 16:00:00",36,158,223,232.65,162.27777777777777,103314746,8385165
"user_xdr_log_search_readonly","Select","2026-01-25 16:00:00","2026-01-25 16:30:00",36,160.5,241.75,279.94999999999993,162.11111111111111,131664526,8310929
"user_xdr_log_search_readonly","Select","2026-01-25 16:30:00","2026-01-25 17:00:00",36,157,220,237.94999999999996,165.83333333333334,107847784,9276002
"user_xdr_log_search_readonly","Select","2026-01-25 17:00:00","2026-01-25 17:30:00",36,156.5,220.5,224.60000000000002,156.44444444444446,176138217,7950249
"user_xdr_log_search_readonly","Select","2026-01-25 17:30:00","2026-01-25 18:00:00",36,156,209.5,217.65,158.02777777777777,143205224,8808795
"user_xdr_log_search_readonly","Select","2026-01-25 18:00:00","2026-01-25 18:30:00",36,155,207.75,216.89999999999998,155.38888888888889,78793356,7826875
"user_xdr_log_search_readonly","Select","2026-01-25 18:30:00","2026-01-25 19:00:00",36,147,195.5,203.25,146.25,134932910,8697364
"user_xdr_log_search_readonly","Select","2026-01-25 19:00:00","2026-01-25 19:30:00",36,147,307,329.79999999999995,161.27777777777777,99893120,11718086
"user_xdr_log_search_readonly","Select","2026-01-25 19:30:00","2026-01-25 20:00:00",36,145.5,191.25,196.54999999999998,150.88888888888889,107041170,8546717
"user_xdr_log_search_readonly","Select","2026-01-25 20:00:00","2026-01-25 20:30:00",36,156.5,191.25,211.49999999999994,152.05555555555554,115193792,9198721
"user_xdr_log_search_readonly","Select","2026-01-25 20:30:00","2026-01-25 21:00:00",36,131,190.25,210.29999999999998,140.83333333333334,77379581,7827131
"user_xdr_log_search_readonly","Select","2026-01-25 21:00:00","2026-01-25 21:30:00",36,153,274.75,288.85,160.30555555555554,94956294,8273180
"user_xdr_log_search_readonly","Select","2026-01-25 21:30:00","2026-01-25 22:00:00",36,142.5,211.25,230.64999999999998,145.02777777777777,91739381,7508072
"user_xdr_log_search_readonly","Select","2026-01-25 22:00:00","2026-01-25 22:30:00",36,136.5,173.25,180.5,134.86111111111111,120917088,9509288
"user_xdr_log_search_readonly","Select","2026-01-25 22:30:00","2026-01-25 23:00:00",36,136,191.5,207.69999999999996,140.13888888888889,99550631,9318193
"user_xdr_log_search_readonly","Select","2026-01-25 23:00:00","2026-01-25 23:30:00",36,155.5,267.5,297.15,160.97222222222223,117659699,9205647
"user_xdr_log_search_readonly","Select","2026-01-25 23:30:00","2026-01-26 00:00:00",36,136.5,183.25,196.99999999999997,138.36111111111111,112625998,8662270
"user_xdr_log_search_readonly","Select","2026-01-26 00:00:00","2026-01-26 00:30:00",36,127.5,173.25,177.89999999999998,132.05555555555554,49515734,8513733
"user_xdr_log_search_readonly","Select","2026-01-26 00:30:00","2026-01-26 01:00:00",36,119,159.25,171.45,125.25,67902644,9299321
"user_xdr_log_search_readonly","Select","2026-01-26 01:00:00","2026-01-26 01:30:00",36,116.5,161,170.64999999999998,122.02777777777777,69516934,8613653
"user_xdr_log_search_readonly","Select","2026-01-26 01:30:00","2026-01-26 02:00:00",36,123,181.75,207.14999999999998,128.63888888888889,87456788,8661298
"user_xdr_log_search_readonly","Select","2026-01-26 02:00:00","2026-01-26 02:30:00",36,127.5,185,197.34999999999997,128.86111111111111,93023786,8681360
"user_xdr_log_search_readonly","Select","2026-01-26 02:30:00","2026-01-26 03:00:00",36,118.5,185.5,227.84999999999994,126.05555555555556,106167845,9173681
"user_xdr_log_search_readonly","Select","2026-01-26 03:00:00","2026-01-26 03:30:00",36,120,154.75,171.04999999999998,122.44444444444444,69438939,8529658
"user_xdr_log_search_readonly","Select","2026-01-26 03:30:00","2026-01-26 04:00:00",36,128.5,195.5,219.54999999999998,134.22222222222223,89556291,8798049
"user_xdr_log_search_readonly","Select","2026-01-26 04:00:00","2026-01-26 04:30:00",36,118,140.75,150.14999999999998,120.52777777777777,92732553,7995134
"user_xdr_log_search_readonly","Select","2026-01-26 04:30:00","2026-01-26 05:00:00",36,120,172.25,173,125.27777777777777,87419303,10559233
"user_xdr_log_search_readonly","Select","2026-01-26 05:00:00","2026-01-26 05:30:00",36,122,179.5,186.2,128.44444444444446,114737959,9248447
"user_xdr_log_search_readonly","Select","2026-01-26 05:30:00","2026-01-26 06:00:00",36,120,194.75,221.84999999999997,126.61111111111111,92001313,8368506
"user_xdr_log_search_readonly","Select","2026-01-26 06:00:00","2026-01-26 06:30:00",36,130.5,182,196.04999999999998,132.11111111111111,77685414,8763752
"user_xdr_log_search_readonly","Select","2026-01-26 06:30:00","2026-01-26 07:00:00",36,131,187.5,203.45,137.11111111111111,100180671,8482720
"user_xdr_log_search_readonly","Select","2026-01-26 07:00:00","2026-01-26 07:30:00",36,149,176.25,207.29999999999993,144.69444444444446,78262295,8804030
"user_xdr_log_search_readonly","Select","2026-01-26 07:30:00","2026-01-26 08:00:00",36,135.5,219.25,272.39999999999986,146.44444444444446,103051468,8301419
"user_xdr_log_search_readonly","Select","2026-01-26 08:00:00","2026-01-26 08:30:00",36,146,198,207.75,149.13888888888889,106091187,8209310
"user_xdr_log_search_readonly","Select","2026-01-26 08:30:00","2026-01-26 09:00:00",36,161,215.75,256.9999999999999,159.08333333333334,76105373,8926348
"user_xdr_log_search_readonly","Select","2026-01-26 09:00:00","2026-01-26 09:30:00",36,200.5,526.75,534.6,270.3611111111111,399064537,8841912
"user_xdr_log_search_readonly","Select","2026-01-26 09:30:00","2026-01-26 10:00:00",36,267.5,386.5,399.45000000000005,277.5833333333333,858000338,7908466
"user_xdr_log_search_readonly","Select","2026-01-26 10:00:00","2026-01-26 10:30:00",36,313.5,372.75,458.1999999999998,311.80555555555554,646719583,7568711
"user_xdr_log_search_readonly","Select","2026-01-26 10:30:00","2026-01-26 11:00:00",36,295.5,579.5,630.8499999999999,330.8611111111111,579492432,9036128
"user_xdr_log_search_readonly","Select","2026-01-26 11:00:00","2026-01-26 11:30:00",44,306.5,384.55,387.71000000000004,297.5,2346309596,9460263
"user_xdr_log_search_readonly","Select","2026-01-26 11:30:00","2026-01-26 12:00:00",36,297,372.5,393.25,307.6111111111111,737576165,8416999
"user_xdr_log_search_readonly","Select","2026-01-26 12:00:00","2026-01-26 12:30:00",36,290.5,471,482.69999999999993,305.80555555555554,554180160,8415756
"user_xdr_log_search_readonly","Select","2026-01-26 12:30:00","2026-01-26 13:00:00",36,251,354.25,381.6,249.77777777777777,325594611,9166221
"user_xdr_log_search_readonly","Select","2026-01-26 13:00:00","2026-01-26 13:30:00",36,269.5,354,359.2,267.75,474846600,7616225
"user_xdr_log_search_readonly","Select","2026-01-26 13:30:00","2026-01-26 14:00:00",36,262,558.25,609.9,296.27777777777777,477873428,34100866
"user_xdr_log_search_readonly","Select","2026-01-26 14:00:00","2026-01-26 14:30:00",36,329,443.75,464.35,319.55555555555554,514629970,8053279
"user_xdr_log_search_readonly","Select","2026-01-26 14:30:00","2026-01-26 15:00:00",51,242,481.5,974.5,250.86274509803923,685635729,8510616
"user_xdr_log_search_readonly","Select","2026-01-26 15:00:00","2026-01-26 15:30:00",81,254,359,404.4000000000003,204.1851851851852,14394718849,9562105
"user_xdr_log_search_readonly","Select","2026-01-26 15:30:00","2026-01-26 16:00:00",237,231,1860.5999999999988,2687.239999999999,454.126582278481,152247673389,10711717
"user_xdr_log_search_readonly","Select","2026-01-26 16:00:00","2026-01-26 16:30:00",49,264,442.99999999999994,2817.4799999999823,375.53061224489795,29644351412,9255219
"user_xdr_log_search_readonly","Select","2026-01-26 16:30:00","2026-01-26 17:00:00",36,278.5,358.5,423.34999999999997,273.97222222222223,432214756,19882038
"user_xdr_log_search_readonly","Select","2026-01-26 17:00:00","2026-01-26 17:30:00",36,220,332.75,352.95,224.61111111111111,363794257,9581275
"user_xdr_log_search_readonly","Select","2026-01-26 17:30:00","2026-01-26 18:00:00",36,239.5,320,433.64999999999975,248.30555555555554,299433995,7297261
"user_xdr_log_search_readonly","Select","2026-01-26 18:00:00","2026-01-26 18:30:00",18,229,308.59999999999997,311.32,233.27777777777777,77410736,9628767
